#program;length;compiler;opt;energy(J);time(s);run
string;512;clang++;-O2;6,57;0,229775907;9
string;512;clang++;-O2;6,54;0,229363747;10
string;512;clang++;-O2;6,59;0,230161608;11
string;512;clang++;-O2;6,57;0,229820280;12
string;512;clang++;-O2;6,84;0,231249993;13
string;512;clang++;-O2;6,59;0,229546539;14
string;1024;clang++;-O2;12,97;0,455687310;0
string;1024;clang++;-O2;13,10;0,455785885;1
string;1024;clang++;-O2;13,01;0,455396737;2
string;1024;clang++;-O2;13,03;0,455667995;3
string;1024;clang++;-O2;13,14;0,456040972;4
string;1024;clang++;-O2;13,02;0,455517213;5
string;1024;clang++;-O2;13,12;0,455901621;6
string;1024;clang++;-O2;12,90;0,455596109;7
string;1024;clang++;-O2;12,95;0,456145778;8
string;1024;clang++;-O2;12,93;0,456337156;9
string;1024;clang++;-O2;13,01;0,456181535;10
string;1024;clang++;-O2;12,93;0,456178790;11
string;1024;clang++;-O2;12,91;0,455622760;12
string;1024;clang++;-O2;12,93;0,455579450;13
string;1024;clang++;-O2;13,04;0,455615887;14
string;2048;clang++;-O2;25,75;0,907183316;0
string;2048;clang++;-O2;25,84;0,908764682;1
string;2048;clang++;-O2;25,73;0,908660447;2
string;2048;clang++;-O2;25,98;0,907056088;3
string;2048;clang++;-O2;25,82;0,906591930;4
string;2048;clang++;-O2;25,75;0,906932587;5
string;2048;clang++;-O2;25,82;0,906888866;6
string;2048;clang++;-O2;25,67;0,908310463;7
string;2048;clang++;-O2;26,09;0,908036972;8
string;2048;clang++;-O2;25,87;0,908434665;9
string;2048;clang++;-O2;26,53;0,907114708;10
string;2048;clang++;-O2;25,98;0,909021492;11
string;2048;clang++;-O2;25,84;0,908403437;12
string;2048;clang++;-O2;25,82;0,908244600;13
string;2048;clang++;-O2;25,70;0,907478528;14
bitset;512;clang++;-O3;47,31;1,547233488;0
bitset;512;clang++;-O3;47,08;1,539921308;1
bitset;512;clang++;-O3;48,27;1,545796030;2
bitset;512;clang++;-O3;47,82;1,544829806;3
bitset;512;clang++;-O3;48,36;1,552503699;4
bitset;512;clang++;-O3;47,84;1,549945307;5
bitset;512;clang++;-O3;47,09;1,539930656;6
bitset;512;clang++;-O3;47,11;1,549341649;7
bitset;512;clang++;-O3;47,68;1,544681858;8
bitset;512;clang++;-O3;47,19;1,539819317;9
bitset;512;clang++;-O3;47,81;1,550119112;10
bitset;512;clang++;-O3;47,18;1,539948108;11
bitset;512;clang++;-O3;47,82;1,534538415;12
bitset;512;clang++;-O3;47,13;1,539681430;13
bitset;512;clang++;-O3;47,06;1,539848783;14
bitset;1024;clang++;-O3;95,05;3,083601885;0
bitset;1024;clang++;-O3;95,48;3,086463844;1
bitset;1024;clang++;-O3;95,32;3,084197147;2
bitset;1024;clang++;-O3;94,27;3,075679073;3
bitset;1024;clang++;-O3;94,08;3,094816557;4
bitset;1024;clang++;-O3;94,13;3,075904055;5
bitset;1024;clang++;-O3;94,27;3,075823275;6
bitset;1024;clang++;-O3;94,24;3,094594765;7
bitset;1024;clang++;-O3;94,50;3,085453005;8
bitset;1024;clang++;-O3;95,72;3,047956291;9
bitset;1024;clang++;-O3;94,09;3,094369253;10
bitset;1024;clang++;-O3;98,29;3,097000212;11
bitset;1024;clang++;-O3;94,15;3,075523284;12
bitset;1024;clang++;-O3;94,47;3,095656108;13
bitset;1024;clang++;-O3;94,27;3,081249327;14
bitset;2048;clang++;-O3;187,98;6,184625748;0
bitset;2048;clang++;-O3;190,99;6,167234337;1
bitset;2048;clang++;-O3;188,26;6,146890878;2
bitset;2048;clang++;-O3;188,11;6,147246613;3
bitset;2048;clang++;-O3;189,45;6,175493947;4
bitset;2048;clang++;-O3;188,40;6,185295390;5
bitset;2048;clang++;-O3;191,03;6,168311571;6
bitset;2048;clang++;-O3;188,90;6,185248281;7
bitset;2048;clang++;-O3;190,59;6,176071628;8
bitset;2048;clang++;-O3;188,41;6,147124645;9
bitset;2048;clang++;-O3;190,36;6,186471920;10
bitset;2048;clang++;-O3;188,89;6,185105495;11
bitset;2048;clang++;-O3;190,78;6,168765239;12
bitset;2048;clang++;-O3;190,66;6,171864513;13
bitset;2048;clang++;-O3;188,47;6,150255147;14
bvector;512;clang++;-O3;47,39;1,535598989;0
bvector;512;clang++;-O3;47,34;1,534633674;1
bvector;512;clang++;-O3;47,73;1,544860805;2
bvector;512;clang++;-O3;47,78;1,533273740;3
bvector;512;clang++;-O3;47,47;1,539640511;4
bvector;512;clang++;-O3;47,46;1,531299931;5
bvector;512;clang++;-O3;47,01;1,532263962;6
bvector;512;clang++;-O3;47,27;1,530402663;7
bvector;512;clang++;-O3;46,80;1,531096459;8
bvector;512;clang++;-O3;47,28;1,531855739;9
bvector;512;clang++;-O3;47,76;1,545019528;10
bvector;512;clang++;-O3;47,42;1,532273340;11
bvector;512;clang++;-O3;47,23;1,531055634;12
bvector;512;clang++;-O3;47,30;1,532182429;13
bvector;512;clang++;-O3;47,56;1,539780333;14
bvector;1024;clang++;-O3;94,71;3,065107118;0
bvector;1024;clang++;-O3;94,66;3,065916229;1
bvector;1024;clang++;-O3;94,65;3,077392584;2
bvector;1024;clang++;-O3;95,77;3,084251786;3
bvector;1024;clang++;-O3;95,05;3,085182766;4
bvector;1024;clang++;-O3;95,82;3,084272615;5
bvector;1024;clang++;-O3;94,86;3,064000729;6
bvector;1024;clang++;-O3;96,16;3,057046568;7
bvector;1024;clang++;-O3;94,31;3,063398804;8
bvector;1024;clang++;-O3;95,58;3,077266378;9
bvector;1024;clang++;-O3;95,88;3,084633500;10
bvector;1024;clang++;-O3;95,13;3,080859495;11
bvector;1024;clang++;-O3;95,50;3,085274237;12
bvector;1024;clang++;-O3;95,28;3,079439269;13
bvector;1024;clang++;-O3;95,80;3,085726523;14
bvector;2048;clang++;-O3;187,94;6,131337514;0
bvector;2048;clang++;-O3;189,48;6,126178951;1
bvector;2048;clang++;-O3;188,22;6,105631259;2
bvector;2048;clang++;-O3;189,15;6,128218854;3
bvector;2048;clang++;-O3;189,14;6,129603913;4
bvector;2048;clang++;-O3;190,82;6,163636614;5
bvector;2048;clang++;-O3;191,02;6,164485141;6
bvector;2048;clang++;-O3;191,26;6,163347534;7
bvector;2048;clang++;-O3;187,45;6,126210039;8
bvector;2048;clang++;-O3;189,29;6,158434299;9
bvector;2048;clang++;-O3;190,91;6,164967727;10
bvector;2048;clang++;-O3;190,51;6,156356668;11
bvector;2048;clang++;-O3;191,73;6,166140899;12
bvector;2048;clang++;-O3;189,29;6,155026642;13
bvector;2048;clang++;-O3;188,36;6,125482614;14
cvector;512;clang++;-O3;6,84;0,230021568;0
cvector;512;clang++;-O3;6,66;0,229841712;1
cvector;512;clang++;-O3;6,75;0,229587026;2
cvector;512;clang++;-O3;6,69;0,229836602;3
cvector;512;clang++;-O3;6,56;0,230064478;4
cvector;512;clang++;-O3;6,65;0,229785086;5
cvector;512;clang++;-O3;6,58;0,229633312;6
cvector;512;clang++;-O3;6,62;0,229950536;7
cvector;512;clang++;-O3;6,69;0,229545338;8
cvector;512;clang++;-O3;6,58;0,230028080;9
cvector;512;clang++;-O3;6,62;0,229737908;10
cvector;512;clang++;-O3;6,59;0,229588539;11
cvector;512;clang++;-O3;6,57;0,230189001;12
cvector;512;clang++;-O3;6,62;0,229206714;13
cvector;512;clang++;-O3;6,61;0,230061543;14
cvector;1024;clang++;-O3;13,60;0,456216423;0
cvector;1024;clang++;-O3;13,41;0,455980281;1
cvector;1024;clang++;-O3;13,08;0,455885695;2
cvector;1024;clang++;-O3;13,01;0,455944374;3
cvector;1024;clang++;-O3;13,14;0,456297614;4
cvector;1024;clang++;-O3;13,06;0,455467072;5
cvector;1024;clang++;-O3;13,16;0,455833477;6
cvector;1024;clang++;-O3;13,09;0,456618243;7
cvector;1024;clang++;-O3;13,14;0,456723631;8
cvector;1024;clang++;-O3;13,19;0,455677085;9
cvector;1024;clang++;-O3;13,00;0,455929205;10
cvector;1024;clang++;-O3;13,08;0,456055542;11
cvector;1024;clang++;-O3;13,10;0,455620148;12
cvector;1024;clang++;-O3;13,09;0,456673778;13
cvector;1024;clang++;-O3;13,05;0,455702632;14
cvector;2048;clang++;-O3;26,19;0,906475198;0
cvector;2048;clang++;-O3;25,89;0,908398353;1
cvector;2048;clang++;-O3;26,98;0,910885783;2
cvector;2048;clang++;-O3;25,93;0,908906122;3
cvector;2048;clang++;-O3;26,20;0,907134180;4
cvector;2048;clang++;-O3;25,86;0,907094025;5
cvector;2048;clang++;-O3;26,14;0,907459689;6
cvector;2048;clang++;-O3;25,96;0,909384967;7
cvector;2048;clang++;-O3;25,70;0,906365894;8
cvector;2048;clang++;-O3;25,94;0,906750653;9
cvector;2048;clang++;-O3;25,88;0,907414414;10
cvector;2048;clang++;-O3;25,99;0,907291804;11
cvector;2048;clang++;-O3;25,91;0,909205242;12
cvector;2048;clang++;-O3;26,25;0,905927745;13
cvector;2048;clang++;-O3;25,80;0,906579874;14
string;512;clang++;-O3;6,62;0,229663269;0
string;512;clang++;-O3;6,64;0,229997042;1
string;512;clang++;-O3;6,48;0,229146673;2
string;512;clang++;-O3;6,62;0,230259092;3
string;512;clang++;-O3;6,57;0,229881427;4
string;512;clang++;-O3;6,64;0,229281745;5
string;512;clang++;-O3;6,69;0,230316880;6
string;512;clang++;-O3;6,60;0,229311461;7
string;512;clang++;-O3;6,53;0,229847212;8
string;512;clang++;-O3;6,66;0,230648390;9
string;512;clang++;-O3;6,85;0,229876627;10
string;512;clang++;-O3;6,70;0,230053468;11
string;512;clang++;-O3;6,82;0,229891525;12
string;512;clang++;-O3;6,69;0,229255817;13
string;512;clang++;-O3;6,64;0,229936579;14
string;1024;clang++;-O3;13,15;0,456341265;0
string;1024;clang++;-O3;13,11;0,454956918;1
string;1024;clang++;-O3;13,26;0,456245978;2
string;1024;clang++;-O3;13,09;0,455815934;3
string;1024;clang++;-O3;13,17;0,455172381;4
string;1024;clang++;-O3;13,09;0,456432917;5
string;1024;clang++;-O3;13,28;0,455649283;6
string;1024;clang++;-O3;12,95;0,455099515;7
string;1024;clang++;-O3;13,04;0,456122376;8
string;1024;clang++;-O3;13,03;0,455781038;9
string;1024;clang++;-O3;13,01;0,455700638;10
string;1024;clang++;-O3;13,12;0,455841973;11
string;1024;clang++;-O3;13,04;0,455575024;12
string;1024;clang++;-O3;13,04;0,455646026;13
string;1024;clang++;-O3;13,13;0,456302654;14
string;2048;clang++;-O3;26,11;0,907184595;0
string;2048;clang++;-O3;25,77;0,906666205;1
string;2048;clang++;-O3;26,05;0,908826193;2
string;2048;clang++;-O3;26,24;0,907787922;3
string;2048;clang++;-O3;25,88;0,906103873;4
string;2048;clang++;-O3;26,17;0,906956057;5
string;2048;clang++;-O3;26,27;0,908079186;6
string;2048;clang++;-O3;25,79;0,905268742;7
string;2048;clang++;-O3;26,00;0,907453136;8
string;2048;clang++;-O3;26,09;0,909736655;9
string;2048;clang++;-O3;25,90;0,907651698;10
string;2048;clang++;-O3;25,90;0,908744119;11
string;2048;clang++;-O3;25,76;0,907824821;12
string;2048;clang++;-O3;26,21;0,906815214;13
string;2048;clang++;-O3;25,85;0,907204722;14
bitset;512;g++;-O2;5,57;0,191835033;0
bitset;512;g++;-O2;5,53;0,192001053;1
bitset;512;g++;-O2;5,50;0,191825906;2
bitset;512;g++;-O2;5,62;0,191982468;3
bitset;512;g++;-O2;5,63;0,192120086;4
bitset;512;g++;-O2;5,53;0,191833901;5
bitset;512;g++;-O2;5,56;0,192069371;6
bitset;512;g++;-O2;5,57;0,191937535;7
bitset;512;g++;-O2;5,67;0,191983641;8
bitset;512;g++;-O2;5,54;0,192042089;9
bitset;512;g++;-O2;5,54;0,191905815;10
bitset;512;g++;-O2;5,55;0,192766664;11
