make[1]: se entra en el directorio '/home/gustavo/src/papers/2024/energy/c++'
#program;length;compiler;opt;energy(J);time(s);run
bvector;1024;clang++;-O3;191,63;4,131176455;1720731208709
bvector;1024;clang++;-O3;193,21;4,109911674;1720731212832
bvector;1024;clang++;-O3;190,64;4,120110764;1720731216964
bvector;1024;clang++;-O3;187,32;4,124057837;1720731221101
bvector;1024;clang++;-O3;191,38;4,122821635;1720731225236
bvector;1024;clang++;-O3;190,73;4,109973449;1720731229359
bvector;8192;clang++;-O3;1.657,96;34,756141026;1720731265856
bvector;8192;clang++;-O3;1.658,52;34,748408166;1720731300617
bvector;8192;clang++;-O3;1.652,23;34,825134405;1720731335455
bvector;8192;clang++;-O3;1.646,16;34,920072341;1720731370388
bvector;8192;clang++;-O3;1.650,07;34,855485341;1720731405255
bvector;8192;clang++;-O3;1.658,22;34,871259399;1720731440139
bvector;8192;clang++;-O3;1.693,27;34,749681578;1720731474901
bvector;8192;clang++;-O3;135,03;2,792928974;1720731477707
bvector;8192;clang++;-O3;131,26;2,792572728;1720731480512
bvector;8192;clang++;-O3;131,01;2,790979497;1720731483315
bvector;8192;clang++;-O3;134,47;2,790767471;1720731486118
bvector;8192;clang++;-O3;134,22;2,793410866;1720731488924
bvector;8192;clang++;-O3;137,55;2,796290453;1720731491733
bvector;8192;clang++;-O3;1720731491745;;
bvector;8192;clang++;-O3;1720731491757;;
cvector;128;clang++;-O3;5,99;0,129292431;1720731493593
cvector;128;clang++;-O3;5,93;0,129053935;1720731493734
cvector;128;clang++;-O3;5,93;0,129575090;1720731493876
cvector;128;clang++;-O3;6,00;0,129009612;1720731494017
cvector;128;clang++;-O3;5,99;0,130505852;1720731494160
cvector;128;clang++;-O3;5,97;0,130254851;1720731494303
cvector;128;clang++;-O3;6,02;0,131586052;1720731494446
cvector;128;clang++;-O3;6,08;0,129731973;1720731494588
cvector;128;clang++;-O3;5,96;0,130437854;1720731494731
cvector;128;clang++;-O3;5,94;0,129680357;1720731494873
cvector;128;clang++;-O3;6,10;0,132588517;1720731495017
cvector;128;clang++;-O3;6,07;0,130286170;1720731495160
cvector;128;clang++;-O3;6,08;0,130091356;1720731495302
cvector;128;clang++;-O3;6,24;0,129714211;1720731495444
cvector;128;clang++;-O3;6,29;0,130453714;1720731495586
cvector;1024;clang++;-O3;57,27;1,222232875;1720731498517
cvector;1024;clang++;-O3;56,78;1,223296184;1720731499753
cvector;1024;clang++;-O3;58,88;1,224867794;1720731500990
cvector;1024;clang++;-O3;59,70;1,225541314;1720731502228
cvector;1024;clang++;-O3;59,78;1,224465372;1720731503465
cvector;1024;clang++;-O3;59,82;1,224608750;1720731504702
cvector;1024;clang++;-O3;59,09;1,224683971;1720731505939
cvector;1024;clang++;-O3;59,74;1,226762499;1720731507178
cvector;1024;clang++;-O3;59,16;1,224885417;1720731508416
cvector;1024;clang++;-O3;59,70;1,225282560;1720731509653
cvector;1024;clang++;-O3;59,57;1,230792988;1720731510897
cvector;1024;clang++;-O3;59,06;1,225125306;1720731512134
cvector;1024;clang++;-O3;59,58;1,222553354;1720731513369
cvector;1024;clang++;-O3;59,05;1,227104348;1720731514608
cvector;1024;clang++;-O3;57,37;1,227084750;1720731515848
cvector;8192;clang++;-O3;553,98;11,501117243;1720731529051
cvector;8192;clang++;-O3;571,70;11,507687103;1720731540571
cvector;8192;clang++;-O3;559,84;11,506173342;1720731552090
cvector;8192;clang++;-O3;553,79;11,533292152;1720731563635
cvector;8192;clang++;-O3;559,17;11,554318845;1720731575202
cvector;8192;clang++;-O3;550,95;11,542897188;1720731586757
cvector;8192;clang++;-O3;562,54;11,513683791;1720731598284
cvector;8192;clang++;-O3;560,83;11,493452686;1720731609790
cvector;8192;clang++;-O3;551,20;11,538698805;1720731621341
cvector;8192;clang++;-O3;554,64;11,546518012;1720731632900
cvector;8192;clang++;-O3;559,94;11,511597920;1720731644424
cvector;8192;clang++;-O3;555,96;11,536430863;1720731655973
cvector;8192;clang++;-O3;556,33;11,560863789;1720731667546
cvector;8192;clang++;-O3;556,67;11,557121708;1720731679116
cvector;8192;clang++;-O3;558,97;11,556795568;1720731690685
dbitset;128;clang++;-O3;17,89;0,390104330;1720731692795
dbitset;128;clang++;-O3;18,13;0,389965831;1720731693197
dbitset;128;clang++;-O3;18,86;0,390009713;1720731693599
dbitset;128;clang++;-O3;18,88;0,389991209;1720731694001
dbitset;128;clang++;-O3;18,93;0,389984286;1720731694404
dbitset;128;clang++;-O3;18,71;0,389605697;1720731694805
dbitset;128;clang++;-O3;18,75;0,390112665;1720731695208
dbitset;128;clang++;-O3;18,75;0,389806382;1720731695610
dbitset;128;clang++;-O3;18,70;0,389921027;1720731696012
dbitset;128;clang++;-O3;18,97;0,389936256;1720731696414
dbitset;128;clang++;-O3;18,71;0,390165655;1720731696816
dbitset;128;clang++;-O3;18,76;0,390041703;1720731697219
dbitset;128;clang++;-O3;18,86;0,389981420;1720731697621
dbitset;128;clang++;-O3;18,57;0,390170845;1720731698023
dbitset;128;clang++;-O3;18,93;0,389941596;1720731698425
dbitset;1024;clang++;-O3;148,08;3,081771489;1720731703224
dbitset;1024;clang++;-O3;150,02;3,083588699;1720731706320
dbitset;1024;clang++;-O3;146,39;3,083751162;1720731709416
dbitset;1024;clang++;-O3;148,03;3,083443667;1720731712512
dbitset;1024;clang++;-O3;149,82;3,083816454;1720731715608
dbitset;1024;clang++;-O3;149,04;3,083467271;1720731718705
dbitset;1024;clang++;-O3;143,03;3,083187628;1720731721800
dbitset;1024;clang++;-O3;149,93;3,082770397;1720731724896
dbitset;1024;clang++;-O3;145,43;3,078182325;1720731727987
dbitset;1024;clang++;-O3;145,75;3,076657472;1720731731076
