make[1]: se entra en el directorio '/home/gustavo/src/papers/2024/energy/c++'
#program;length;compiler;opt;energy(J);time(s);run
string;1024;clang++;-O3;21,69;0,461597009;1720728310597
string;1024;clang++;-O3;21,68;0,462415420;1720728311072
string;1024;clang++;-O3;21,69;0,463409178;1720728311548
string;1024;clang++;-O3;21,64;0,462318438;1720728312022
string;1024;clang++;-O3;21,65;0,461448291;1720728312496
string;1024;clang++;-O3;22,28;0,461609081;1720728312970
string;1024;clang++;-O3;23,34;0,460064352;1720728313443
string;1024;clang++;-O3;23,08;0,460654436;1720728313915
string;1024;clang++;-O3;21,77;0,461480330;1720728314389
string;1024;clang++;-O3;21,80;0,462251383;1720728314864
string;1024;clang++;-O3;20,75;0,461871933;1720728315338
string;1024;clang++;-O3;20,14;0,459862956;1720728315811
string;1024;clang++;-O3;19,95;0,462250952;1720728316285
string;8192;clang++;-O3;174,18;3,654277822;1720728321803
string;8192;clang++;-O3;176,47;3,649908470;1720728325466
string;8192;clang++;-O3;166,50;3,662240946;1720728329141
string;8192;clang++;-O3;178,32;3,659709331;1720728332813
string;8192;clang++;-O3;174,69;3,671174476;1720728336496
string;8192;clang++;-O3;166,75;3,671543968;1720728340181
string;8192;clang++;-O3;166,61;3,669930248;1720728343863
string;8192;clang++;-O3;173,27;3,669627291;1720728347546
string;8192;clang++;-O3;168,61;3,671699698;1720728351230
string;8192;clang++;-O3;166,00;3,670445642;1720728354913
string;8192;clang++;-O3;180,42;3,665341065;1720728358591
string;8192;clang++;-O3;181,51;3,655610133;1720728362259
string;8192;clang++;-O3;175,98;3,651656649;1720728365923
string;8192;clang++;-O3;176,28;3,654927467;1720728369590
string;8192;clang++;-O3;170,69;3,656776576;1720728373259
bitset;128;g++;-O2;1,78;0,039676412;1720728374809
bitset;128;g++;-O2;1,73;0,039687192;1720728374860
bitset;128;g++;-O2;1,77;0,039696940;1720728374912
bitset;128;g++;-O2;1,79;0,039697761;1720728374964
bitset;128;g++;-O2;1,78;0,039669969;1720728375015
bitset;128;g++;-O2;1,75;0,039663176;1720728375067
bitset;128;g++;-O2;1,84;0,039617541;1720728375118
