make[1]: se entra en el directorio '/home/gustavo/src/papers/2024/energy/c++'
#program;length;compiler;opt;energy(J);time(s);run
string;8192;clang++;-O2;140,15;3,538925948;1720727697865
string;8192;clang++;-O2;140,97;3,567058132;1720727701444
string;8192;clang++;-O2;141,90;3,587629474;1720727705045
string;8192;clang++;-O2;141,24;3,584150578;1720727708643
string;8192;clang++;-O2;141,13;3,581810392;1720727712238
string;8192;clang++;-O2;137,93;3,593495405;1720727715845
string;8192;clang++;-O2;138,07;3,603322413;1720727719461
string;8192;clang++;-O2;140,41;3,584431133;1720727723057
string;8192;clang++;-O2;139,00;3,581462130;1720727726652
string;8192;clang++;-O2;141,74;3,595278810;1720727730260
string;8192;clang++;-O2;156,81;3,575715302;1720727733852
bitset;128;clang++;-O3;15,12;0,366097404;1720727735513
bitset;128;clang++;-O3;15,16;0,362504654;1720727735888
bitset;128;clang++;-O3;15,13;0,367203321;1720727736267
bitset;128;clang++;-O3;17,99;0,447567932;1720727736646
bitset;128;clang++;-O3;14,64;0,361012865;1720727737019
bitset;128;clang++;-O3;14,82;0,366108244;1720727737399
bitset;128;clang++;-O3;14,99;0,360477363;1720727737772
bitset;128;clang++;-O3;15,44;0,362764901;1720727738148
bitset;128;clang++;-O3;14,79;0,357639385;1720727738518
bitset;128;clang++;-O3;14,66;0,364332632;1720727738895
bitset;128;clang++;-O3;14,86;0,365944057;1720727739273
bitset;128;clang++;-O3;15,31;0,364158598;1720727739651
bitset;128;clang++;-O3;15,16;0,360853876;1720727740026
bitset;128;clang++;-O3;15,36;0,368737902;1720727740406
bitset;128;clang++;-O3;17,10;0,364172974;1720727740782
bitset;1024;clang++;-O3;108,78;2,898695885;1720727744972
bitset;1024;clang++;-O3;109,22;2,900986780;1720727747886
bitset;1024;clang++;-O3;111,52;2,865661524;1720727750765
bitset;1024;clang++;-O3;109,53;2,900352634;1720727753679
bitset;1024;clang++;-O3;108,94;2,899778701;1720727756591
bitset;1024;clang++;-O3;110,81;2,882558515;1720727759487
bitset;1024;clang++;-O3;108,34;2,893872574;1720727762395
bitset;1024;clang++;-O3;110,83;2,861717107;1720727765269
bitset;1024;clang++;-O3;109,42;2,897654848;1720727768179
bitset;1024;clang++;-O3;115,27;2,870544366;1720727771062
bitset;1024;clang++;-O3;110,98;2,884920813;1720727773961
bitset;1024;clang++;-O3;108,93;2,880090900;1720727776854
bitset;1024;clang++;-O3;109,68;2,880990011;1720727779747
bitset;1024;clang++;-O3;110,18;2,903757973;1720727782665
bitset;1024;clang++;-O3;110,47;2,857092528;1720727785536
bitset;8192;clang++;-O3;928,90;23,229610704;1720727810049
bitset;8192;clang++;-O3;118,36;2,872399735;1720727812937
bitset;8192;clang++;-O3;117,35;2,883398886;1720727815833
bitset;8192;clang++;-O3;118,01;2,839013375;1720727818685
bitset;8192;clang++;-O3;115,80;2,891196319;1720727821590
