engine;pkg;cpu;sleep;diff
minstd_rand;2.75;0.703158829;2.41;.34
minstd_rand;3.26;0.702655936;2.47;.79
minstd_rand;3.10;0.702759781;2.57;.53
minstd_rand;2.33;0.702739713;2.24;.09
minstd_rand;3.19;0.702325956;2.60;.59
minstd_rand;3.31;0.702689569;2.50;.81
minstd_rand;2.69;0.702644093;2.53;.16
minstd_rand;3.24;0.702598968;2.39;.85
minstd_rand;2.90;0.702681303;2.54;.36
minstd_rand;3.30;0.702205210;2.55;.75
minstd_rand;3.34;0.702441603;2.58;.76
minstd_rand;2.55;0.702358388;2.49;.06
minstd_rand;3.35;0.703917774;2.41;.94
minstd_rand;3.27;0.702420284;2.53;.74
minstd_rand;3.35;0.702589391;2.47;.88
minstd_rand;3.28;0.702585955;2.47;.81
minstd_rand;3.29;0.702678238;2.61;.68
minstd_rand;3.24;0.702506104;2.54;.70
minstd_rand;3.36;0.702675693;2.57;.79
minstd_rand;3.42;0.699974652;2.55;.87
minstd_rand;3.29;0.702625409;2.65;.64
minstd_rand;3.01;0.702560336;2.47;.54
minstd_rand;3.36;0.702483262;2.54;.82
minstd_rand;3.36;0.702767125;2.63;.73
minstd_rand;2.73;0.702549707;2.50;.23
minstd_rand;3.35;0.702682706;2.36;.99
minstd_rand;3.36;0.702551840;2.56;.80
minstd_rand;3.35;0.702703105;2.51;.84
minstd_rand;2.66;0.702863035;2.57;.09
minstd_rand;3.31;0.702860159;2.58;.73
minstd_rand;3.33;0.702782934;2.57;.76
minstd_rand;3.28;0.702634695;2.54;.74
minstd_rand;3.02;0.703339779;2.50;.52
minstd_rand;3.32;0.703216058;2.44;.88
minstd_rand;3.51;0.696789142;2.54;.97
minstd_rand;2.87;0.702821316;2.42;.45
minstd_rand;3.36;0.702780039;2.58;.78
minstd_rand;3.35;0.703082256;2.50;.85
minstd_rand;3.25;0.703042632;2.46;.79
minstd_rand;3.30;0.703015961;2.07;1.23
minstd_rand;3.18;0.702944517;2.47;.71
minstd_rand;3.09;0.702786171;2.51;.58
minstd_rand;3.06;0.703183867;2.55;.51
minstd_rand;3.31;0.703081765;2.55;.76
minstd_rand;3.31;0.702873545;2.45;.86
minstd_rand;3.38;0.703171514;2.47;.91
minstd_rand;3.18;0.703028275;2.53;.65
minstd_rand;2.93;0.703074662;2.54;.39
minstd_rand;3.28;0.704251642;2.47;.81
mt19937;0.91;0.187449624;0.69;.22
mt19937;0.90;0.187518653;0.70;.20
mt19937;0.72;0.187282059;0.63;.09
mt19937;0.87;0.187108443;0.69;.18
mt19937;0.75;0.187308118;0.67;.08
mt19937;0.86;0.187665399;0.56;.30
mt19937;0.90;0.187417724;0.49;.41
mt19937;0.80;0.188977362;0.66;.14
mt19937;0.91;0.187364163;0.67;.24
mt19937;0.91;0.187495130;0.70;.21
mt19937;0.72;0.187230582;0.66;.06
mt19937;0.84;0.188217595;0.61;.23
mt19937;0.77;0.187380825;0.59;.18
mt19937;0.71;0.187590708;0.59;.12
mt19937;0.90;0.187201889;0.50;.40
mt19937;0.91;0.187443362;0.71;.20
mt19937;0.90;0.188334435;0.43;.47
mt19937;0.90;0.187851759;0.69;.21
mt19937;0.90;0.187481725;0.64;.26
mt19937;0.90;0.187531287;0.62;.28
mt19937;0.80;0.187459081;0.71;.09
mt19937;0.90;0.187146986;0.65;.25
mt19937;0.83;0.187353043;0.55;.28
mt19937;0.83;0.187238978;0.68;.15
mt19937;0.80;0.187143328;0.60;.20
mt19937;0.87;0.187445275;0.71;.16
mt19937;0.86;0.187645592;0.68;.18
mt19937;0.88;0.187470022;0.63;.25
mt19937;0.74;0.187493816;0.65;.09
mt19937;0.72;0.187437421;0.66;.06
mt19937;0.69;0.187419187;0.68;.01
mt19937;0.85;0.187771988;0.69;.16
mt19937;0.82;0.187370205;0.63;.19
mt19937;0.89;0.187884330;0.68;.21
mt19937;0.76;0.187385013;0.70;.06
mt19937;0.90;0.187666100;0.70;.20
mt19937;0.55;0.187388188;0.51;.04
mt19937;0.53;0.187295174;0.48;.05
mt19937;0.61;0.187744116;0.38;.23
mt19937;0.91;0.187368672;0.65;.26
mt19937;0.71;0.187422994;0.56;.15
mt19937;0.85;0.187463609;0.67;.18
mt19937;0.88;0.187242365;0.68;.20
mt19937;0.85;0.187543690;0.69;.16
mt19937;0.91;0.187494307;0.65;.26
mt19937;0.83;0.187282720;0.64;.19
mt19937;0.90;0.187296787;0.66;.24
mt19937;0.87;0.187306055;0.65;.22
mt19937;0.72;0.187658034;0.48;.24
mt19937;0.75;0.187333837;0.58;.17
mt19937;0.89;0.187378050;0.68;.21
mt19937;0.84;0.187306355;0.69;.15
mt19937;0.90;0.187687691;0.64;.26
mt19937;0.78;0.187334928;0.62;.16
mt19937;0.87;0.187302308;0.70;.17
mt19937;0.87;0.187350698;0.71;.16
mt19937;0.90;0.187255450;0.68;.22
mt19937;0.89;0.187525587;0.70;.19
mt19937;0.85;0.187615154;0.71;.14
mt19937;0.92;0.187351860;0.62;.30
mt19937;0.68;0.187205546;0.60;.08
mt19937;0.70;0.187614353;0.69;.01
mt19937;0.92;0.187265649;0.66;.26
mt19937;0.87;0.187304311;0.69;.18
mt19937;0.90;0.187195086;0.60;.30
mt19937;0.91;0.187466054;0.39;.52
mt19937;0.85;0.187416782;0.55;.30
mt19937;0.91;0.188738403;0.61;.30
mt19937;0.90;0.187641815;0.68;.22
mt19937;0.60;0.187387187;0.51;.09
mt19937;0.83;0.186933124;0.55;.28
mt19937;0.67;0.187821271;0.42;.25
mt19937;0.78;0.186945768;0.60;.18
mt19937;0.94;0.187536907;0.70;.24
mt19937;0.90;0.187672873;0.67;.23
mt19937;0.91;0.188590365;0.68;.23
mt19937;0.83;0.187316665;0.67;.16
mt19937;0.67;0.187893448;0.52;.15
mt19937;0.84;0.187532430;0.65;.19
mt19937;0.82;0.187399760;0.63;.19
mt19937;0.80;0.187381195;0.68;.12
mt19937;0.88;0.187381917;0.65;.23
mt19937;0.78;0.187460604;0.51;.27
mt19937;0.80;0.187421972;0.66;.14
mt19937;0.85;0.187624171;0.69;.16
mt19937;0.90;0.187450656;0.68;.22
mt19937;0.87;0.187455705;0.68;.19
mt19937;0.90;0.187850466;0.68;.22
mt19937;0.82;0.187869883;0.70;.12
mt19937;0.81;0.187482836;0.68;.13
mt19937;0.91;0.187387007;0.61;.30
mt19937;0.90;0.187102582;0.72;.18
mt19937;0.90;0.187440648;0.67;.23
mt19937;0.90;0.187164919;0.69;.21
mt19937;0.87;0.187206096;0.65;.22
mt19937;0.72;0.187088215;0.69;.03
mt19937;0.91;0.187470763;0.58;.33
mt19937;0.91;0.187184296;0.63;.28
mt19937;0.66;0.186948052;0.39;.27
mt19937;0.87;0.187489899;0.69;.18
mt19937_64;0.93;0.207710098;0.64;.29
mt19937_64;0.83;0.207824603;0.78;.05
mt19937_64;0.78;0.208101453;0.75;.03
mt19937_64;0.69;0.207662710;0.32;.37
mt19937_64;1.02;0.207624788;0.78;.24
mt19937_64;1.00;0.208051720;0.76;.24
mt19937_64;0.80;0.208370168;0.76;.04
mt19937_64;1.00;0.208639493;0.69;.31
mt19937_64;1.00;0.208621159;0.75;.25
mt19937_64;0.81;0.208802719;0.71;.10
mt19937_64;0.42;0.208059294;0.29;.13
mt19937_64;0.78;0.207380760;0.65;.13
mt19937_64;0.88;0.207588239;0.77;.11
mt19937_64;0.94;0.207821738;0.76;.18
mt19937_64;0.85;0.208515310;0.56;.29
mt19937_64;1.00;0.207750083;0.78;.22
mt19937_64;0.91;0.210846196;0.74;.17
mt19937_64;0.99;0.208090852;0.74;.25
mt19937_64;0.81;0.208417547;0.77;.04
mt19937_64;1.01;0.208458864;0.75;.26
mt19937_64;1.01;0.207824513;0.66;.35
mt19937_64;0.81;0.208548372;0.77;.04
